ticket_id,merchant_id,category,sub_category,priority,created_at,is_legacy,assigned_agent_id,category_mismatch,first_response_at,closed_at,ttfr_hours,resolution_hours,response_breached,resolution_breached,is_reopened,is_reopen_child,is_incident_ticket,csat_score
847714,204,API Integrations,Rate Limiting,P4,2025-04-27 08:40:45.000000000,True,205,False,2025-04-27 14:06:28.033106751,2025-04-30 04:26:07.666802457,5.428620307430834,67.75629633401583,0.0,1.0,True,False,False,
847715,127,Notifications,Webhook Retries,P4,2025-10-02 01:49:00.000000000,True,220,False,2025-10-02 09:55:46.317898825,2025-10-04 01:38:33.169396792,8.112866083006944,47.82588038799777,0.0,0.0,False,False,False,
847716,126,Notifications,Email Delivery Failure,P3,2025-02-07 06:20:10.000000000,True,218,False,2025-02-07 08:31:04.326831167,2025-02-08 03:49:54.334527190,2.181757453101945,21.495648479775,0.0,0.0,False,False,False,
847717,103,Payments & Checkout,Payout Delays,P3,2025-01-21 23:29:58.000000000,True,215,False,2025-01-22 03:08:43.395862572,2025-01-23 12:34:00.649299415,3.645943295158889,37.06740258317083,0.0,1.0,True,False,False,
847718,106,API Integrations,Webhook Failures,P3,2025-03-16 00:48:33.000000000,True,205,False,2025-03-16 02:31:16.607403363,2025-03-17 05:38:40.665661179,1.7121131676008334,28.835462683660836,0.0,1.0,True,False,False,
847719,143,API Integrations,Authentication Error,P4,2025-09-28 10:19:28.000000000,True,212,True,2025-09-28 15:44:46.817620834,2025-10-01 04:41:00.453814114,5.421893783565,66.359014948365,0.0,1.0,False,False,False,
847720,112,Account Access,2FA Reset,P4,2025-02-02 21:17:42.000000000,True,210,True,2025-02-03 07:43:19.625534083,2025-02-05 04:47:04.713225280,10.427118203911943,55.48964256257778,0.0,1.0,False,False,False,
847721,136,Fulfilment & Logistics,Tracking Updates,P3,2026-01-08 22:13:59.000000000,True,208,False,2026-01-09 00:37:44.701532708,2026-01-10 01:57:52.634917888,2.39602820353,27.73156525496889,0.0,1.0,False,False,False,
847722,147,Notifications,Email Delivery Failure,P3,2025-04-13 21:20:07.000000000,True,217,True,2025-04-14 02:35:18.551391726,2025-04-15 05:47:39.696325781,5.253208719923888,32.459082312716944,1.0,1.0,False,False,False,0.57
847723,112,Fulfilment & Logistics,Carrier Sync Failure,P3,2026-06-30 02:07:00.000000000,True,210,False,2026-06-30 05:31:09.900029923,2026-07-01 04:09:40.086286756,3.402750008311944,26.04446841298778,0.0,1.0,False,False,False,
847724,103,Fulfilment & Logistics,Inventory Mismatch,P3,2025-07-06 04:58:19.000000000,True,209,False,2025-07-06 08:38:13.697816209,2025-07-07 06:43:53.338442327,3.6651938378358335,25.759538456201945,0.0,1.0,True,False,False,
847725,133,Account Access,Password Reset,P2,2025-12-18 12:17:40.000000000,True,203,False,2025-12-18 13:05:25.191165463,2025-12-18 16:38:57.323081455,0.7958864348508333,4.354811967070834,0.0,0.0,False,False,False,
847726,201,API Integrations,Webhook Failures,P1,2025-08-04 15:43:02.000000000,True,217,True,2025-08-04 16:26:57.786825624,2025-08-05 01:19:30.885886604,0.7321630071177777,9.60802385739,1.0,1.0,False,False,False,0.6
847727,194,API Integrations,Endpoint Timeout,P2,2025-05-22 08:27:46.000000000,True,205,False,2025-05-22 09:50:16.673961263,2025-05-23 04:50:05.564464644,1.3751872114619443,20.37210124017889,1.0,1.0,False,False,False,
847728,146,Account Access,SSO Failure,P2,2025-09-25 05:09:29.000000000,True,212,False,2025-09-25 05:48:03.965996820,2025-09-25 11:46:07.410788859,0.6430461102277777,6.610669663571945,0.0,0.0,False,False,False,
847729,113,Payments & Checkout,Payout Delays,P3,2025-11-17 21:54:36.000000000,True,204,False,2025-11-18 01:10:11.818839576,2025-11-19 21:21:49.055881719,3.2599496776600003,47.45362663381083,0.0,1.0,True,False,False,
847730,159,Fulfilment & Logistics,Tracking Updates,P4,2025-10-08 02:35:09.000000000,True,209,False,2025-10-08 08:57:20.932284662,2025-10-10 14:20:57.764835018,6.369981190183889,59.763545787505,0.0,1.0,False,False,False,
847731,120,Account Access,2FA Reset,P3,2025-02-01 00:08:55.000000000,True,216,True,2025-02-01 03:04:40.666216062,2025-02-01 22:04:24.613862167,2.9293517266838887,21.924892739490836,0.0,0.0,False,False,False,
847732,161,Fulfilment & Logistics,Carrier Sync Failure,P2,2025-08-24 00:08:01.000000000,True,208,False,2025-08-24 01:51:56.321840646,2025-08-24 18:54:30.838355608,1.732033844623889,18.77495509878,1.0,1.0,False,False,False,
847733,106,API Integrations,Webhook Failures,P3,2026-04-21 10:08:48.000000000,True,211,False,2026-04-21 11:11:48.783214516,2026-04-22 00:56:04.264326249,1.0502175595877778,14.787851201735831,0.0,0.0,False,False,False,0.93
847734,166,Account Access,SSO Failure,P3,2025-05-02 04:39:37.000000000,True,202,False,2025-05-02 08:20:18.554278098,2025-05-02 22:08:49.674192240,3.678209521693889,17.48685394228889,0.0,0.0,False,False,False,
847735,198,API Integrations,Endpoint Timeout,P3,2025-08-04 20:19:34.000000000,True,201,False,2025-08-04 23:38:43.984551401,2025-08-06 20:07:09.941793935,3.319440153166944,47.79331716498194,0.0,1.0,True,False,False,
847736,212,Account Access,SSO Failure,P3,2025-04-05 18:47:52.000000000,True,202,False,2025-04-05 22:10:33.370039642,2025-04-06 16:10:58.370836568,3.378158344345,21.38510301015778,0.0,0.0,False,False,False,
847737,133,Notifications,Template Syntax Error,P4,2025-12-10 09:05:00.000000000,True,218,False,2025-12-10 17:29:05.695351347,2025-12-11 21:35:21.693141176,8.401582042040832,36.50602587254888,0.0,0.0,False,False,False,0.93
847738,151,Notifications,Webhook Retries,P2,2025-07-29 08:32:39.000000000,True,220,False,2025-07-29 09:36:17.440749978,2025-07-29 15:34:56.045958537,1.060677986105,7.0380683218158335,1.0,0.0,False,False,False,
847739,117,Fulfilment & Logistics,Carrier Sync Failure,P3,2026-03-06 17:57:40.000000000,True,208,False,2026-03-06 21:07:13.492658525,2026-03-08 04:38:12.471553878,3.1593035162569443,34.67568654274389,0.0,1.0,False,False,False,
847740,191,Notifications,Template Syntax Error,P3,2026-05-31 17:55:25.000000000,True,207,True,2026-05-31 21:43:22.902140806,2026-06-01 20:39:30.839623204,3.799417261335,26.73495545089,0.0,1.0,False,False,False,
847741,134,Account Access,2FA Reset,P2,2025-08-03 21:09:34.000000000,True,203,False,2025-08-03 21:42:21.090252158,2025-08-04 00:47:32.955670094,0.5464139589327778,3.6330432416927776,0.0,0.0,False,False,False,
847742,147,Fulfilment & Logistics,Inventory Mismatch,P3,2025-12-22 23:43:22.000000000,True,209,False,2025-12-23 03:25:12.419738003,2025-12-24 12:08:13.459245946,3.697338816111945,36.414294234985,0.0,1.0,False,False,False,
847743,187,Payments & Checkout,Refund Processing,P2,2026-03-21 05:21:10.000000000,True,215,False,2026-03-21 07:14:29.789358488,2026-03-22 10:43:08.001291564,1.888830377357778,29.366111469878888,1.0,1.0,True,False,False,
847744,115,Account Access,SSO Failure,P4,2026-02-25 08:09:08.000000000,True,213,False,2026-02-25 14:10:49.243866928,2026-02-26 16:19:59.097691247,6.028123296368889,32.18086046979084,0.0,0.0,False,False,False,
847745,146,Notifications,Webhook Retries,P4,2025-04-14 05:18:43.000000000,True,219,True,2025-04-14 13:38:05.330451553,2025-04-15 06:42:03.170992951,8.322869569875833,25.388936386930837,0.0,0.0,False,False,False,
847746,109,API Integrations,Rate Limiting,P4,2025-01-23 20:40:05.000000000,True,211,False,2025-01-23 23:41:59.945797221,2025-01-25 15:30:40.344332225,3.0319293881169447,42.84315120339584,0.0,0.0,False,False,False,
847747,197,Account Access,SSO Failure,P3,2026-05-28 08:41:52.000000000,True,202,False,2026-05-28 12:45:44.553324192,2026-05-29 04:15:17.111723903,4.064598145608889,19.556975478861943,1.0,0.0,False,False,False,
847748,198,Account Access,User Permissions,P3,2025-03-23 06:08:25.000000000,True,207,True,2025-03-23 09:26:03.072083487,2025-03-24 13:29:50.785137264,3.2939089120797225,31.35716253812889,0.0,1.0,False,False,False,
847749,119,API Integrations,Webhook Failures,P3,2025-09-27 11:06:09.000000000,True,201,False,2025-09-27 13:34:07.710930177,2025-09-28 16:58:16.063690839,2.4663085917158334,29.868628803010832,0.0,1.0,True,False,False,
847750,114,Account Access,SSO Failure,P1,2025-10-03 20:30:14.000000000,True,219,False,2025-10-03 20:47:51.907461903,2025-10-03 22:30:17.536259400,0.2938631838619444,2.0009822942777777,1.0,1.0,False,False,False,
847751,183,Fulfilment & Logistics,Carrier Sync Failure,P3,2025-08-16 20:15:51.000000000,True,206,False,2025-08-16 22:35:04.722272756,2025-08-17 15:44:44.007143372,2.320478409098889,19.48139087315889,0.0,0.0,False,False,False,1.0
847752,128,Account Access,User Permissions,P4,2026-02-05 06:16:39.000000000,True,213,False,2026-02-05 10:34:00.254784770,2026-02-06 05:47:20.374302022,4.289237440213889,23.511492861672775,0.0,0.0,False,False,False,
847753,173,API Integrations,Webhook Failures,P4,2026-01-30 18:06:53.000000000,True,205,False,2026-01-31 00:15:59.042080458,2026-02-01 20:35:17.359974021,6.151678355682778,50.47343332611695,0.0,1.0,True,False,False,
847754,119,Account Access,SSO Failure,P4,2025-01-15 11:33:14.000000000,True,207,True,2025-01-15 20:15:36.475658452,2025-01-17 12:42:37.236982258,8.706243238458889,49.15645471729389,0.0,1.0,True,False,False,0.34
847755,161,API Integrations,Rate Limiting,P2,2026-06-26 11:04:19.000000000,True,201,False,2026-06-26 13:07:25.469650201,2026-06-27 09:05:48.897222026,2.0517971250558333,22.024971450562777,1.0,1.0,False,False,False,
847756,152,API Integrations,Endpoint Timeout,P3,2025-08-22 04:27:11.000000000,True,214,False,2025-08-22 06:44:54.950960920,2025-08-23 11:51:02.635968692,2.295541933588889,31.397676657970003,0.0,1.0,True,False,False,
847757,205,Payments & Checkout,3DS Authentication,P3,2025-01-20 00:50:41.000000000,True,206,True,2025-01-20 04:28:27.805011266,2025-01-22 02:29:42.138079383,3.629668058685,49.65031613316194,0.0,1.0,False,False,False,
847758,168,Account Access,Password Reset,P3,2025-03-06 00:35:14.000000000,True,219,False,2025-03-06 03:13:12.810395115,2025-03-06 19:37:44.151587217,2.6330028875319447,19.041708774226944,0.0,0.0,False,False,False,
847759,210,API Integrations,Endpoint Timeout,P4,2025-04-25 11:43:55.000000000,True,205,False,2025-04-25 16:55:21.236658490,2025-04-28 16:13:50.949940520,5.190621294025,76.49887498347778,0.0,1.0,False,False,False,
847760,116,Payments & Checkout,Refund Processing,P2,2025-02-12 23:07:33.000000000,True,207,False,2025-02-13 00:48:36.814388170,2025-02-13 13:40:09.801192318,1.6843928856027777,14.543555886755,1.0,1.0,False,False,False,
847761,112,Notifications,SMS Gateway Drag,P4,2025-06-21 00:32:28.000000000,True,218,False,2025-06-21 06:54:53.540546051,2025-06-22 05:08:21.722478176,6.373761262791945,28.59825624393778,0.0,0.0,False,False,False,
847762,121,Account Access,User Permissions,P4,2026-06-25 07:46:27.000000000,True,219,False,2026-06-25 12:40:59.442311613,2026-06-26 10:36:58.161770721,4.909011753225833,26.84198938075583,0.0,0.0,False,False,False,
847763,144,Notifications,Template Syntax Error,P4,2025-09-18 21:50:57.000000000,True,218,False,2025-09-19 04:25:05.455343052,2025-09-20 15:44:16.151584933,6.56901537307,41.88865321803694,0.0,0.0,False,False,False,
847764,109,Payments & Checkout,Card Declines,P2,2025-06-18 20:42:35.000000000,True,207,False,2025-06-18 22:09:48.687987374,2025-06-19 22:12:40.402353067,1.453802218715,25.50150065362972,1.0,1.0,False,False,False,
847765,196,API Integrations,Authentication Error,P4,2025-07-18 19:00:38.000000000,True,205,False,2025-07-19 00:19:15.825222716,2025-07-21 09:27:01.792955831,5.31050700631,62.43994248773084,0.0,1.0,False,False,False,
847766,140,Payments & Checkout,Refund Processing,P3,2026-03-03 03:25:33.000000000,True,205,True,2026-03-03 06:39:24.869416926,2026-03-04 09:22:48.324781726,3.231074838035,29.95425688381278,0.0,1.0,True,False,False,
847767,115,API Integrations,Rate Limiting,P3,2026-02-16 08:11:25.000000000,True,205,False,2026-02-16 10:08:55.297601285,2026-02-18 03:20:56.774630780,1.9584160003569449,43.15882628632778,0.0,1.0,True,False,False,
847768,122,Payments & Checkout,Payout Delays,P4,2025-10-21 07:08:11.000000000,True,204,False,2025-10-21 16:36:20.993444855,2025-10-25 18:06:39.999332490,9.469442623570831,106.9747220368028,0.0,1.0,True,False,False,
847769,129,Notifications,Webhook Retries,P3,2026-01-12 10:12:07.000000000,True,218,False,2026-01-12 13:10:12.771620308,2026-01-13 06:29:12.954988458,2.96826989453,20.28498749679389,0.0,0.0,False,False,False,
847770,128,Account Access,SSO Failure,P3,2025-11-30 17:35:22.000000000,True,203,False,2025-11-30 19:44:15.811460769,2025-12-01 13:29:23.125043056,2.1482809613247222,19.90031251196,0.0,0.0,False,False,False,
847771,186,API Integrations,Rate Limiting,P4,2025-04-12 05:25:21.000000000,True,211,False,2025-04-12 08:13:35.637680287,2025-04-13 15:29:45.618042314,2.8040660223019445,34.07350501175389,0.0,0.0,False,False,False,
847772,155,API Integrations,Rate Limiting,P3,2025-07-27 03:43:21.000000000,True,201,False,2025-07-27 06:51:46.857285162,2025-07-28 14:21:06.653267211,3.140515912545,34.62934812978084,0.0,1.0,True,False,False,
847773,106,Payments & Checkout,Card Declines,P3,2025-02-06 21:16:20.000000000,True,204,False,2025-02-07 01:16:12.572219885,2025-02-08 15:07:31.796485850,3.997936727745833,41.853276801625,0.0,1.0,True,False,False,
847774,106,Payments & Checkout,3DS Authentication,P3,2025-07-07 01:59:38.000000000,True,207,False,2025-07-07 04:21:49.518020876,2025-07-08 08:36:11.919657995,2.36986611691,30.60942212722083,0.0,1.0,False,False,False,
847775,165,Fulfilment & Logistics,Inventory Mismatch,P2,2025-02-15 07:55:20.000000000,True,209,False,2025-02-15 09:28:33.425833314,2025-02-16 02:05:40.638588717,1.5537293981427778,18.172399607976946,1.0,1.0,False,False,False,
847776,114,Payments & Checkout,Card Declines,P3,2026-03-05 09:28:06.000000000,True,207,False,2026-03-05 11:46:18.651834135,2026-03-06 16:58:56.846812347,2.303514398370833,31.51412411454083,0.0,1.0,True,False,False,
847777,149,Account Access,SSO Failure,P3,2025-07-13 06:12:06.000000000,True,205,True,2025-07-13 09:24:21.168160224,2025-07-14 01:44:25.348720029,3.20421337784,19.538707977785837,0.0,0.0,True,False,False,
847778,162,Notifications,Email Delivery Failure,P1,2026-01-17 23:33:00.000000000,True,217,True,2026-01-18 00:25:32.504963592,2026-01-18 02:46:11.373803551,0.87569582322,3.2198260565419443,1.0,1.0,True,False,False,
847779,139,Account Access,SSO Failure,P2,2026-06-19 16:07:52.000000000,True,202,False,2026-06-19 17:08:40.989305710,2026-06-20 00:17:35.041221510,1.013608140475,8.161955894863889,1.0,1.0,False,False,False,0.71
847780,207,Notifications,Email Delivery Failure,P3,2025-11-04 19:18:00.000000000,True,220,False,2025-11-04 23:07:36.461071200,2025-11-05 08:58:14.305614672,3.826794742,13.67064044852,0.0,0.0,False,False,False,
847781,141,Payments & Checkout,Card Declines,P4,2025-06-15 15:43:43.000000000,True,217,False,2025-06-16 00:05:08.951270028,2025-06-19 07:55:30.269334385,8.357208686118888,88.19646370399583,0.0,1.0,False,False,False,
847782,139,Payments & Checkout,Refund Processing,P3,2025-08-31 17:24:09.000000000,True,213,True,2025-08-31 21:09:07.835282510,2025-09-02 17:15:34.635749738,3.749676467363889,47.857121041593885,0.0,1.0,False,False,False,
847783,111,Payments & Checkout,Payout Delays,P3,2026-02-25 15:30:25.000000000,True,215,False,2026-02-25 17:49:36.373881631,2026-02-27 15:21:08.045998993,2.3198260782308333,47.84529055527584,0.0,1.0,False,False,False,
847784,140,Notifications,Webhook Retries,P3,2025-07-17 09:48:47.000000000,True,218,False,2025-07-17 13:12:07.466067491,2025-07-18 01:15:03.766377897,3.389018352080833,15.437990660526944,0.0,0.0,False,False,False,
847785,161,API Integrations,Authentication Error,P3,2025-03-10 15:44:06.000000000,True,201,False,2025-03-10 19:05:30.834597804,2025-03-12 12:24:16.379143372,3.35689849939,44.66954976204778,0.0,1.0,True,False,False,
847786,192,Notifications,Email Delivery Failure,P3,2025-04-08 05:08:53.000000000,True,220,False,2025-04-08 08:59:10.988458920,2025-04-08 17:38:26.414799768,3.8383301274777777,12.492615222157776,0.0,0.0,False,False,False,0.99
847787,187,Fulfilment & Logistics,Label Generation,P1,2025-04-16 13:59:08.000000000,True,210,False,2025-04-16 14:27:07.696595036,2025-04-16 18:52:03.353140191,0.46658238751,4.882042538941945,1.0,1.0,False,False,False,
847788,184,Notifications,Webhook Retries,P2,2026-05-16 08:41:17.000000000,True,220,False,2026-05-16 09:29:04.763559082,2026-05-16 14:20:48.145199390,0.796600988633889,5.658651444275001,0.0,0.0,False,False,False,1.0
847789,133,Fulfilment & Logistics,Carrier Sync Failure,P2,2026-03-17 09:11:56.000000000,True,206,False,2026-03-17 10:43:00.477414198,2026-03-17 22:16:59.237759027,1.5179103928327775,13.084232710840832,1.0,1.0,False,False,False,
847790,128,API Integrations,Rate Limiting,P2,2025-05-09 19:56:29.000000000,True,205,False,2025-05-09 20:56:36.574092038,2025-05-11 00:24:12.696737316,1.002103914455,28.462137982587777,1.0,1.0,True,False,False,
847791,115,API Integrations,Webhook Failures,P2,2025-04-14 03:43:52.000000000,True,214,False,2025-04-14 04:12:23.354574365,2025-04-14 14:01:25.363000992,0.4753762706569444,10.292600833608889,0.0,1.0,True,False,False,
847792,205,Payments & Checkout,Payout Delays,P3,2025-09-30 23:22:03.000000000,True,207,False,2025-10-01 01:25:22.954003251,2025-10-01 20:16:53.608981569,2.0555427786808336,20.914058050435838,0.0,0.0,False,False,False,
847793,110,Fulfilment & Logistics,Carrier Sync Failure,P4,2025-09-04 16:31:07.000000000,True,209,False,2025-09-05 00:11:12.362897944,2025-09-06 13:25:58.777695718,7.66815636054,44.914382693255,0.0,0.0,False,False,False,
847794,139,Fulfilment & Logistics,Inventory Mismatch,P4,2025-06-09 23:55:35.000000000,True,216,False,2025-06-10 05:01:58.003028111,2025-06-11 11:19:16.204699462,5.106389730030834,35.39477908318389,0.0,0.0,False,False,False,1.0
847795,102,API Integrations,Authentication Error,P3,2025-11-26 09:33:39.000000000,True,211,False,2025-11-26 10:24:32.453481828,2025-11-27 01:57:16.920932044,0.84818152273,16.393866925567778,0.0,0.0,False,False,False,
847796,140,Notifications,SMS Gateway Drag,P4,2025-12-10 09:58:52.000000000,True,220,False,2025-12-10 16:20:56.839603819,2025-12-12 06:56:58.849476839,6.368011001060833,44.968569299121945,0.0,0.0,False,False,False,
847797,135,Fulfilment & Logistics,Label Generation,P3,2025-03-04 18:35:54.000000000,True,209,False,2025-03-04 21:46:26.897391308,2025-03-05 22:48:43.370976928,3.175804830918889,28.213714160257776,0.0,1.0,False,False,False,
847798,190,Account Access,2FA Reset,P2,2026-03-12 15:42:05.000000000,True,203,False,2026-03-12 16:24:20.317781562,2026-03-12 21:46:33.482309598,0.7042549393227778,6.074578419332777,0.0,0.0,False,False,False,
847799,124,Notifications,Email Delivery Failure,P4,2026-06-04 03:42:13.000000000,True,220,False,2026-06-04 09:59:33.403248139,2026-06-05 15:13:11.491519865,6.289000902260833,35.516247644406945,0.0,0.0,False,False,False,
847800,207,Payments & Checkout,3DS Authentication,P4,2025-09-07 04:40:20.000000000,True,217,False,2025-09-07 12:41:00.882964698,2025-09-10 19:55:00.270392564,8.011356379082779,87.24451955349001,0.0,1.0,False,False,False,
847801,173,Fulfilment & Logistics,Tracking Updates,P3,2026-05-01 23:34:13.000000000,True,217,True,2026-05-02 05:50:37.692154510,2026-05-03 19:23:36.448980546,6.2735255984750005,43.82318027237389,1.0,1.0,True,False,False,
847802,208,Notifications,SMS Gateway Drag,P4,2026-03-21 09:24:10.000000000,True,218,False,2026-03-21 17:51:43.901845606,2026-03-22 16:15:52.962568678,8.459417179335,30.861934046855,0.0,0.0,False,False,False,
847803,179,Fulfilment & Logistics,Tracking Updates,P4,2025-02-27 17:40:58.000000000,True,210,False,2025-02-28 02:39:46.796941788,2025-03-01 23:30:51.267367298,8.980221372718889,53.831463157582775,0.0,1.0,False,False,False,
847804,132,Payments & Checkout,Payout Delays,P2,2025-07-23 12:10:22.000000000,True,204,False,2025-07-23 14:29:50.950951039,2025-07-24 11:47:14.104920072,2.324708597510833,23.61447358890889,1.0,1.0,False,False,False,
847805,133,Fulfilment & Logistics,Inventory Mismatch,P3,2025-05-04 07:55:14.000000000,True,208,False,2025-05-04 10:54:18.236563742,2025-05-05 18:08:45.897824502,2.9845101565950003,34.22552717347278,0.0,1.0,False,False,False,
847806,168,Fulfilment & Logistics,Tracking Updates,P2,2025-09-13 07:02:29.000000000,True,210,False,2025-09-13 09:01:32.029431012,2025-09-13 22:35:18.884683200,1.9841748419477776,15.547190189777778,1.0,1.0,False,False,False,
847807,120,Notifications,Template Syntax Error,P4,2026-04-01 13:44:13.000000000,True,220,False,2026-04-01 20:59:26.256076024,2026-04-02 17:28:28.945057315,7.25368224334,27.73776251592083,0.0,0.0,False,False,False,0.78
847808,192,Account Access,2FA Reset,P3,2025-07-15 09:08:32.000000000,True,213,False,2025-07-15 11:19:33.974749290,2025-07-15 19:52:39.614584044,2.1838818748027777,10.73544849556778,0.0,0.0,False,False,False,
847809,111,Account Access,User Permissions,P3,2026-06-06 11:30:33.000000000,True,202,False,2026-06-06 14:44:35.764491738,2026-06-07 04:48:40.809947445,3.234101247705,17.302169429845833,0.0,0.0,True,False,False,
847810,148,Payments & Checkout,Card Declines,P3,2025-09-18 10:10:40.000000000,True,207,False,2025-09-18 12:40:04.902857546,2025-09-19 15:19:04.537851851,2.490250793762778,29.140149403291943,0.0,1.0,True,False,False,
847811,131,API Integrations,Endpoint Timeout,P4,2025-02-14 13:50:55.000000000,True,201,False,2025-02-14 20:36:30.723860300,2025-02-17 11:42:21.868781659,6.759923294527778,69.85746355046084,0.0,1.0,False,False,False,
847812,130,API Integrations,Webhook Failures,P2,2025-03-03 09:11:31.000000000,True,205,False,2025-03-03 10:11:36.371501946,2025-03-04 00:42:40.853547253,1.001492083873889,15.519403763125831,1.0,1.0,True,False,False,
847813,126,Account Access,User Permissions,P4,2026-04-04 16:02:10.000000000,True,219,False,2026-04-04 21:58:02.802055098,2026-04-05 23:42:50.135268971,5.931333904193889,31.677815352491944,0.0,0.0,False,False,False,
847814,206,Account Access,Password Reset,P1,2026-01-29 17:20:25.000000000,True,212,False,2026-01-29 17:32:45.586459024,2026-01-29 19:08:28.675611091,0.2057184608399999,1.8010210030808331,0.0,0.0,False,False,False,
847815,115,Account Access,Password Reset,P3,2025-11-17 23:27:55.000000000,True,213,False,2025-11-18 01:18:14.419752090,2025-11-18 10:05:41.991779068,1.838727708913889,10.62971993863,0.0,0.0,False,False,False,
847816,137,Notifications,SMS Gateway Drag,P2,2026-01-02 15:08:40.000000000,True,212,True,2026-01-02 16:04:00.288153427,2026-01-02 22:39:43.592380435,0.9223022648408332,7.517664550120833,0.0,0.0,True,False,False,
847817,168,Fulfilment & Logistics,Tracking Updates,P3,2025-11-27 11:09:56.000000000,True,210,False,2025-11-27 14:01:25.092658320,2025-11-28 17:40:05.940042270,2.858081293977777,30.502761122852775,0.0,1.0,False,False,False,
847818,177,Fulfilment & Logistics,Tracking Updates,P3,2026-05-17 21:58:51.000000000,True,209,False,2026-05-18 00:29:46.909075852,2026-05-19 10:18:41.638626166,2.5155302988477777,36.330732951712776,0.0,1.0,False,False,False,
847819,196,Account Access,User Permissions,P2,2026-06-08 13:11:07.000000000,True,201,True,2026-06-08 16:11:07.682300022,2026-06-09 11:28:23.803029000,3.000189527783889,22.28800084138889,1.0,1.0,False,False,False,
847820,113,API Integrations,Webhook Failures,P2,2025-12-07 20:14:39.000000000,True,209,True,2025-12-07 22:59:16.836385944,2025-12-09 13:59:51.284429803,2.74384344054,41.75341234161194,1.0,1.0,False,False,False,
847821,187,Fulfilment & Logistics,Label Generation,P4,2025-10-03 15:32:09.000000000,True,206,False,2025-10-03 21:05:02.813822946,2025-10-05 14:08:59.064105927,5.548281617484999,46.61390669609084,0.0,0.0,False,False,False,
847822,209,Account Access,User Permissions,P3,2026-04-11 00:58:06.000000000,True,209,True,2026-04-11 05:23:31.401803271,2026-04-12 13:30:40.973022994,4.423722723130833,36.54304806194278,1.0,1.0,False,False,False,
847823,208,Account Access,Password Reset,P2,2025-10-03 00:27:41.000000000,True,203,False,2025-10-03 01:10:35.106111796,2025-10-03 04:49:04.978888308,0.7150294754988888,4.356660802307778,0.0,0.0,False,False,False,0.99
847824,101,Notifications,Template Syntax Error,P4,2025-06-26 07:55:29.000000000,True,203,True,2025-06-26 17:06:34.064234766,2025-06-28 07:50:29.545576977,9.18474006521278,47.91681821582694,0.0,0.0,False,False,False,
847825,113,API Integrations,Authentication Error,P2,2025-11-23 06:59:45.000000000,True,205,False,2025-11-23 08:22:54.536881524,2025-11-24 04:40:44.061345841,1.38598246709,21.683072596066943,1.0,1.0,False,False,False,
847826,117,Fulfilment & Logistics,Inventory Mismatch,P2,2025-02-27 14:04:43.000000000,True,211,True,2025-02-27 14:59:33.542635006,2025-02-28 00:20:33.851225062,0.914039620835,10.264125340295,0.0,1.0,False,False,False,
847827,124,Account Access,SSO Failure,P3,2025-12-09 21:00:39.000000000,True,213,False,2025-12-09 23:26:41.136914458,2025-12-10 13:52:42.163595214,2.433926920682778,16.867545443115,0.0,0.0,False,False,False,
847828,108,Fulfilment & Logistics,Inventory Mismatch,P2,2025-08-14 07:54:59.000000000,True,206,False,2025-08-14 09:34:32.114920691,2025-08-14 22:48:09.761164242,1.6591985890808334,14.88632254562278,1.0,1.0,False,False,False,
847829,119,API Integrations,Webhook Failures,P3,2025-02-05 10:33:24.000000000,True,207,True,2025-02-05 14:24:24.954784148,2025-02-08 03:27:02.452621182,3.850265217818889,64.894014616995,0.0,1.0,True,False,False,0.33
847830,145,Account Access,2FA Reset,P3,2026-04-29 17:21:56.000000000,True,203,False,2026-04-29 19:18:25.985433108,2026-04-30 09:18:27.787542197,1.9416626203077776,15.942163206165834,0.0,0.0,False,False,False,
847831,203,API Integrations,Rate Limiting,P2,2026-04-07 07:21:45.000000000,True,214,False,2026-04-07 08:00:06.924922866,2026-04-07 17:57:38.228410886,0.639423589685,10.598119003023887,0.0,1.0,False,False,False,
847832,141,API Integrations,Webhook Failures,P4,2026-05-21 04:33:22.000000000,True,214,False,2026-05-21 09:22:14.221444706,2026-05-24 10:45:39.187610251,4.814505956862778,78.20477433618083,0.0,1.0,True,False,False,
847833,126,Fulfilment & Logistics,Tracking Updates,P4,2026-04-21 18:18:57.000000000,True,208,False,2026-04-22 02:38:13.083330808,2026-04-24 07:09:39.147243150,8.321134258557779,60.845040900875,0.0,1.0,False,False,False,
847834,155,API Integrations,Endpoint Timeout,P4,2026-01-12 14:46:28.000000000,True,205,False,2026-01-12 20:46:26.594001773,2026-01-16 05:14:06.036511968,5.999609444936945,86.46056569776889,0.0,1.0,False,False,False,
847835,162,Fulfilment & Logistics,Tracking Updates,P3,2025-01-06 21:01:19.000000000,True,209,False,2025-01-07 00:33:55.118552178,2025-01-08 07:36:53.993039171,3.5433662644938893,34.59305362199194,0.0,1.0,False,False,False,
847836,181,Account Access,User Permissions,P4,2025-05-25 19:35:13.000000000,True,202,False,2025-05-26 05:31:55.976161214,2025-05-28 15:04:34.223328910,9.945271155892778,67.489228702475,0.0,1.0,False,False,False,
847837,192,Account Access,2FA Reset,P4,2025-03-09 07:46:24.000000000,True,220,True,2025-03-09 16:45:02.607662499,2025-03-12 12:49:50.887720032,8.977391017360834,77.05746881112,0.0,1.0,False,False,False,
